712   1.820e-02   3.398e-02   4.601e-21   1.00E+00	1.00E+00	1.00E+00
715   1.788e-02   3.350e-02   3.751e-21   1.00E+00	1.00E+00	1.00E+00
718   1.625e-02   3.257e-02   1.823e-21   1.00E+00	1.00E+00	1.00E+00
722   1.496e-02   3.212e-02   1.858e-21   1.00E+00	1.00E+00	1.00E+00
725   1.391e-02   3.167e-02   1.678e-21   1.00E+00	1.00E+00	1.00E+00
729   1.220e-02   3.081e-02   8.984e-22   1.00E+00	1.00E+00	1.00E+00
732   1.153e-02   3.038e-02   9.392e-22   1.00E+00	1.00E+00	1.00E+00
735   1.096e-02   2.956e-02   1.301e-21   1.00E+00	1.00E+00	1.00E+00
739   1.094e-02   2.897e-02   1.339e-21   1.00E+00	1.00E+00	1.00E+00
742   1.119e-02   2.857e-02   1.813e-21   1.00E+00	1.00E+00	1.00E+00
746   1.150e-02   2.781e-02   1.876e-21   1.00E+00	1.00E+00	1.00E+00
749   1.074e-02   2.744e-02   1.390e-21   1.00E+00	1.00E+00	1.00E+00
752   8.328e-03   2.671e-02   1.307e-21   1.00E+00	1.00E+00	1.00E+00
756   7.536e-03   2.636e-02   8.963e-22   1.00E+00	1.00E+00	1.00E+00
769   6.585e-03   2.468e-02   3.155e-22   1.00E+00	1.00E+00	1.00E+00
773   7.369e-03   2.420e-02   2.949e-22   1.00E+00	1.00E+00	1.00E+00
776   8.069e-03   2.389e-02   3.684e-22   1.00E+00	1.00E+00	1.00E+00
780   8.375e-03   2.358e-02   4.135e-22   1.00E+00	1.00E+00	1.00E+00
783   7.054e-03   2.298e-02   4.865e-22   1.00E+00	1.00E+00	1.00E+00
786   6.138e-03   2.269e-02   6.189e-22   1.00E+00	1.00E+00	1.00E+00
790   5.442e-03   2.240e-02   8.418e-22   1.00E+00	1.00E+00	1.00E+00
